2025-04-20 03:44:26 | Episode 1640/3000 | Score:  34 | Reward: 211.6 | Epsilon: 0.01464234 | Steps: 1219
2025-04-20 03:45:30 | Episode 1641/3000 | Score:  30 | Reward: 190.7 | Epsilon: 0.01458377 | Steps: 1024
2025-04-20 03:46:31 | Episode 1642/3000 | Score:  34 | Reward: 234.1 | Epsilon: 0.01452544 | Steps: 994
2025-04-20 03:47:26 | Episode 1643/3000 | Score:  25 | Reward: 153.3 | Epsilon: 0.01446733 | Steps: 893
2025-04-20 03:47:52 | Episode 1644/3000 | Score:  10 | Reward: 57.1 | Epsilon: 0.01440947 | Steps: 340
2025-04-20 03:49:36 | Episode 1645/3000 | Score:  54 | Reward: 357.3 | Epsilon: 0.01435183 | Steps: 1782
2025-04-20 03:50:15 | Episode 1646/3000 | Score:  20 | Reward: 133.6 | Epsilon: 0.01429442 | Steps: 585
2025-04-20 03:51:05 | Episode 1647/3000 | Score:  32 | Reward: 234.1 | Epsilon: 0.01423724 | Steps: 792
2025-04-20 03:51:54 | Episode 1648/3000 | Score:  28 | Reward: 195.9 | Epsilon: 0.01418029 | Steps: 770
2025-04-20 03:52:54 | Episode 1649/3000 | Score:  33 | Reward: 225.8 | Epsilon: 0.01412357 | Steps: 976
2025-04-20 03:53:51 | Episode 1650/3000 | Score:  29 | Reward: 191.2 | Epsilon: 0.01406708 | Steps: 918
2025-04-20 03:54:04 | Episode 1651/3000 | Score:   5 | Reward: 30.4 | Epsilon: 0.01401081 | Steps: 102
2025-04-20 03:54:42 | Episode 1652/3000 | Score:  18 | Reward: 114.7 | Epsilon: 0.01395477 | Steps: 572
2025-04-20 03:54:59 | Episode 1653/3000 | Score:   2 | Reward: -6.3 | Epsilon: 0.01389895 | Steps: 166
2025-04-20 03:55:58 | Episode 1654/3000 | Score:  24 | Reward: 136.7 | Epsilon: 0.01384335 | Steps: 958
2025-04-20 03:56:47 | Episode 1655/3000 | Score:  24 | Reward: 155.8 | Epsilon: 0.01378798 | Steps: 767
2025-04-20 03:56:59 | Episode 1656/3000 | Score:   2 | Reward: 2.2 | Epsilon: 0.01373283 | Steps:  81
2025-04-20 03:57:21 | Episode 1657/3000 | Score:   9 | Reward: 52.9 | Epsilon: 0.01367789 | Steps: 281
2025-04-20 03:58:01 | Episode 1658/3000 | Score:  18 | Reward: 111.3 | Epsilon: 0.01362318 | Steps: 606
2025-04-20 03:58:32 | Episode 1659/3000 | Score:  13 | Reward: 78.2 | Epsilon: 0.01356869 | Steps: 432
2025-04-20 03:59:02 | Episode 1660/3000 | Score:  11 | Reward: 60.2 | Epsilon: 0.01351442 | Steps: 410
2025-04-20 03:59:53 | Episode 1661/3000 | Score:  22 | Reward: 130.0 | Epsilon: 0.01346036 | Steps: 823
2025-04-20 04:00:27 | Episode 1662/3000 | Score:  11 | Reward: 52.8 | Epsilon: 0.01340652 | Steps: 484
2025-04-20 04:01:05 | Episode 1663/3000 | Score:  15 | Reward: 85.1 | Epsilon: 0.01335289 | Steps: 565
2025-04-20 04:01:26 | Episode 1664/3000 | Score:   6 | Reward: 23.9 | Epsilon: 0.01329948 | Steps: 268
2025-04-20 04:01:51 | Episode 1665/3000 | Score:   8 | Reward: 37.9 | Epsilon: 0.01324628 | Steps: 330
2025-04-20 04:02:53 | Episode 1666/3000 | Score:  23 | Reward: 122.9 | Epsilon: 0.01319330 | Steps: 995
2025-04-20 04:03:19 | Episode 1667/3000 | Score:  11 | Reward: 64.8 | Epsilon: 0.01314052 | Steps: 364
2025-04-20 04:03:58 | Episode 1668/3000 | Score:  18 | Reward: 114.9 | Epsilon: 0.01308796 | Steps: 570
2025-04-20 04:04:40 | Episode 1669/3000 | Score:  20 | Reward: 126.9 | Epsilon: 0.01303561 | Steps: 652
2025-04-20 04:04:50 | Episode 1670/3000 | Score:   2 | Reward: 5.3 | Epsilon: 0.01298347 | Steps:  50
2025-04-20 04:06:05 | Episode 1671/3000 | Score:  37 | Reward: 239.3 | Epsilon: 0.01293153 | Steps: 1245
2025-04-20 04:07:00 | Episode 1672/3000 | Score:  26 | Reward: 165.0 | Epsilon: 0.01287981 | Steps: 877
2025-04-20 04:07:40 | Episode 1673/3000 | Score:  17 | Reward: 100.7 | Epsilon: 0.01282829 | Steps: 611
2025-04-20 04:08:33 | Episode 1674/3000 | Score:  23 | Reward: 137.1 | Epsilon: 0.01277697 | Steps: 853
2025-04-20 04:09:51 | Episode 1675/3000 | Score:  40 | Reward: 264.3 | Epsilon: 0.01272587 | Steps: 1298
2025-04-20 04:10:36 | Episode 1676/3000 | Score:  21 | Reward: 133.6 | Epsilon: 0.01267496 | Steps: 686
2025-04-20 04:11:00 | Episode 1677/3000 | Score:   5 | Reward: 9.5 | Epsilon: 0.01262426 | Steps: 311
2025-04-20 04:11:30 | Episode 1678/3000 | Score:  12 | Reward: 69.6 | Epsilon: 0.01257377 | Steps: 417
2025-04-20 04:11:41 | Episode 1679/3000 | Score:   2 | Reward: 3.1 | Epsilon: 0.01252347 | Steps:  72
2025-04-20 04:12:27 | Episode 1680/3000 | Score:  26 | Reward: 182.0 | Epsilon: 0.01247338 | Steps: 707
2025-04-20 04:13:27 | Episode 1681/3000 | Score:  34 | Reward: 235.1 | Epsilon: 0.01242348 | Steps: 984
2025-04-20 04:14:17 | Episode 1682/3000 | Score:  23 | Reward: 143.8 | Epsilon: 0.01237379 | Steps: 786
2025-04-20 04:14:51 | Episode 1683/3000 | Score:  13 | Reward: 72.5 | Epsilon: 0.01232429 | Steps: 489
2025-04-20 04:15:24 | Episode 1684/3000 | Score:  13 | Reward: 73.7 | Epsilon: 0.01227500 | Steps: 477
2025-04-20 04:16:00 | Episode 1685/3000 | Score:  19 | Reward: 128.9 | Epsilon: 0.01222590 | Steps: 531
2025-04-20 04:16:49 | Episode 1686/3000 | Score:  28 | Reward: 197.1 | Epsilon: 0.01217699 | Steps: 758
